filepath,filename,coupling,interaction_class,potential,source,sector,contains_antimatter,label
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/nucleon-nucleon/45Haddock_2018b_m_abs_nN copy.csv,45Haddock_2018b_m_abs_nN copy,gAgA,nucleon-nucleon,V45,HaddockUNKNOWN,nN,False,HaddockUNKNOWN (n-N)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/1a_eeastro_m_abs.csv,1a_eeastro_m_abs,gAgA,lepton-lepton,V1a,eeastroUNKNOWN,eastro,False,eeastroUNKNOWN (e (astro))
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/3Fadeev_2022_3_m_abs_emubar.csv,3Fadeev_2022_3_m_abs_emubar,gAgA,lepton-lepton,V3,Fadeev2022,emubar,True,Fadeev2022 (e-μ̄)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/3Terrano_2015_m_abs_ee.csv,3Terrano_2015_m_abs_ee,gAgA,lepton-lepton,V3,Terrano2015,ee,False,Terrano2015 (e⁻-e⁻)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/2Kotler_2015_m_abs_ee.csv,2Kotler_2015_m_abs_ee,gAgA,lepton-lepton,V2,Kotler2015,ee,False,Kotler2015 (e⁻-e⁻)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/2Hunter_2013_2_m_abs_ee.csv,2Hunter_2013_2_m_abs_ee,gAgA,lepton-lepton,V2,Hunter2013,ee,False,Hunter2013 (e⁻-e⁻)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/2Karshenboim_2011_4_m_abs_emu.csv,2Karshenboim_2011_4_m_abs_emu,gAgA,lepton-lepton,V4,Karshenboim2011,emu,False,Karshenboim2011 (e-μ)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/2Almasi2020_m_abs_ee.csv,2Almasi2020_m_abs_ee,gAgA,lepton-lepton,V2,Almasi2020UNKNOWN,ee,False,Almasi2020UNKNOWN (e⁻-e⁻)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/2Ritter_1990_m_abs_ee.csv,2Ritter_1990_m_abs_ee,gAgA,lepton-lepton,V2,Ritter1990,ee,False,Ritter1990 (e⁻-e⁻)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/2Ficek_2017_V2_m_abs_ee.csv,2Ficek_2017_V2_m_abs_ee,gAgA,lepton-lepton,V2,Ficek2017,ee,False,Ficek2017 (e⁻-e⁻)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/2Karshenboim_2011_3_m_abs_eebar.csv,2Karshenboim_2011_3_m_abs_eebar,gAgA,lepton-lepton,V3,Karshenboim2011,eebar,True,Karshenboim2011 (e⁻-e⁺)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/3Ficek_2017_2_m_abs_ee.csv,3Ficek_2017_2_m_abs_ee,gAgA,lepton-lepton,V2,Ficek2017,ee,False,Ficek2017 (e⁻-e⁻)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/2Rong_2018_m_abs_ee.csv,2Rong_2018_m_abs_ee,gAgA,lepton-lepton,V2,Rong2018,ee,False,Rong2018 (e⁻-e⁻)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/45Ficek_2017_V4+5_m_abs_ee.csv,45Ficek_2017_V4+5_m_abs_ee,gAgA,lepton-lepton,V4+5,Ficek2017,ee,False,Ficek2017 (e⁻-e⁻)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/2Jiao_2019_m_abs_ee.csv,2Jiao_2019_m_abs_ee,gAgA,lepton-lepton,V2,Jiao2019,ee,False,Jiao2019 (e⁻-e⁻)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/8Hunter_2014_2_m_abs_ee.csv,8Hunter_2014_2_m_abs_ee,gAgA,lepton-lepton,V2,Hunter2014,ee,False,Hunter2014 (e⁻-e⁻)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/3Fadeev_2022_2_m_abs_ebare.csv,3Fadeev_2022_2_m_abs_ebare,gAgA,lepton-lepton,V2,Fadeev2022,eebar,True,Fadeev2022 (e⁻-e⁺)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/2Heckel_2013_m_abs_ee.csv,2Heckel_2013_m_abs_ee,gAgA,lepton-lepton,V2,Heckel2013,ee,False,Heckel2013 (e⁻-e⁻)
/home/user/spindep_framework/spindep/datasets/normalized/gAgA/lepton-lepton/8Ji_2018_m_abs_ee.csv,8Ji_2018_m_abs_ee,gAgA,lepton-lepton,V8,Ji2018,ee,False,Ji2018 (e⁻-e⁻)
