100000000000000,3.48114898821438e-51
8964777867690.07,3.48114898821438e-51
4427961039456.93,3.48114898821438e-51
2624452052308.68,3.48114898821438e-51
1555512461264.1,3.48114898821438e-51
921952075679.724,3.48114898821438e-51
546440900357.301,3.48114898821438e-51
323875465395.693,3.48114898821438e-51
191960955002.982,3.48114898821438e-51
113775238271.405,3.48114898821438e-51
67434572012.3853,3.48114898821438e-51
39968463890.5873,3.48114898821438e-51
23689304433.9302,3.48114898821438e-51
14040648299.6105,3.48114898821438e-51
8321890801.95169,3.48114898821438e-51
4932383821.73058,3.48114898821438e-51
2923423383.44117,3.48114898821438e-51
1732712738.45272,3.48114898821438e-51
1026978661.7299,3.48114898821438e-51
608690147.098673,3.48114898821438e-51
360770587.531887,3.48114898821438e-51
213828690.095428,3.52690759828397e-51
126736242.609814,3.7403797789091e-51
75116557.9496629,3.96677273237309e-51
44521576.1648918,4.12526385650122e-51
26387933.6102509,4.76253204567995e-51
15640125.5346415,5.98533758576817e-51
9269900.79451766,8.40517755862639e-51
5494269.24674418,1.43574461672924e-50
3256452.81701092,3.20532929667127e-50
1930099.24945022,1.01149114837614e-49
1143969.6264808,4.31017942460268e-49
694344.554822832,2.02036738625523e-48
421439.826418511,1.00961444669186e-47
255797.393466971,4.69556302064008e-47
158994.588744242,2.152688413079e-46
96503.4598693634,1.00118259406199e-45
57197.5907313086,4.86139893821603e-45
33901.0061390027,2.36052841675994e-44
20093.1228490995,1.14619155456023e-43
12195.7350236455,5.81060065965968e-43
7402.33132918103,2.70242186753615e-42
4387.36101687121,1.31220327594295e-41
2600.38842310114,6.45536137954181e-41
1541.2499507097,3.09383437127258e-40
913.498687142201,1.502259749293e-39
541.43057784123,7.29445756793241e-39
320.905847756139,3.54193815253368e-38
190.200862933687,1.71984356061308e-37
101.560122745676,1.12648573901268e-36
