3.9402e-08,0.72657
2.5856e-08,0.31767
1.6967e-08,0.13617
1.1136e-08,0.052863
7.3074e-09,0.02381
4.7945e-09,0.011269
3.147e-09,0.0042468
2.0651e-09,0.0018568
1.4742e-09,0.00096235
9.0809e-10,0.00039128
5.3628e-10,0.00014588
3.2638e-10,5.7826e-05
1.7188e-10,2.0193e-05
1.0363e-10,9.5058e-06
7.0147e-11,6.1242e-06
4.5185e-11,4.6062e-06
2.773e-11,5.0679e-06
1.7934e-11,9.4472e-06
1.3041e-11,2.3332e-05
9.8854e-12,8.9995e-05
7.7587e-12,0.00044287
6.7246e-12,0.0015535
5.9123e-12,0.0048545
5.1946e-12,0.022178
4.6623e-12,0.092527
4.2755e-12,0.31144
4.0071e-12,0.72298
