7.7651e-05,7.4044e-19
8.1046e-05,4.3423e-19
8.5406e-05,2.4439e-19
8.9998e-05,1.362e-19
9.4845e-05,8.1132e-20
0.00010043,4.6641e-20
0.00010736,2.4307e-20
0.00011533,1.3024e-20
0.00012331,7.4403e-21
0.00013184,4.3108e-21
0.00014163,2.4884e-21
0.00015289,1.406e-21
0.00016505,8.2697e-22
0.00017903,4.8596e-22
0.00019514,2.9154e-22
0.00021373,1.7311e-22
0.00023521,1.0117e-22
0.0002601,6.066e-23
0.00028903,3.6865e-23
0.00032117,2.281e-23
0.00035691,1.4564e-23
0.00039663,9.4671e-24
0.00044078,6.379e-24
0.00048985,4.3175e-24
0.00054439,2.9885e-24
0.00060502,2.1156e-24
0.00067242,1.5247e-24
0.00074734,1.1138e-24
0.00083061,8.2836e-25
0.00092319,6.2723e-25
0.0010261,4.9229e-25
0.0011406,4.005e-25
0.0012678,3.2583e-25
0.00142,2.6063e-25
0.001583,2.1087e-25
0.0017578,1.7149e-25
0.0019167,1.4631e-25
