6.063829841900409e-14, 2.4518110798489255e+29
1.1239954219373095e-13, 4.460833068063431e+28
2.216808543252644e-13, 6.551608822181015e+27
3.861887471437887e-13, 1.7305395447757695e+27
6.727768569569812e-13, 5.270255053285992e+26
1.17204010371744e-12, 1.8505391416231903e+26
2.0418032970623173e-12, 7.491718566274121e+25
3.5570119918862604e-12, 3.4101412587924833e+25
6.196647017186422e-12, 1.7453037434301222e+25
1.0795137700742821e-11, 9.876541058606228e+24
1.8806137844351606e-11, 6.390266886633483e+24
3.27620481021209e-11, 4.384165980983127e+24
5.707454687024232e-11, 3.467939526267091e+24
9.942918984459323e-11, 2.957892902409161e+24
1.7321493266741494e-10, 2.675144482615399e+24
2.902496447555e-10, 2.675144482615399e+24
