9.1143e+06,7.7765e-11
9.5892e+06,1.1421e-11
9.9347e+06,2.337e-12
1.0663e+07,2.8342e-13
1.1446e+07,2.85e-14
1.2285e+07,2.7272e-15
1.3186e+07,3.6322e-16
1.4153e+07,5.707e-17
1.5192e+07,1.0067e-17
1.6306e+07,2.1416e-18
1.7814e+07,4.2886e-19
1.9462e+07,7.6921e-20
2.1643e+07,1.2916e-20
2.4067e+07,2.3169e-21
2.7241e+07,4.59e-22
3.1384e+07,8.2361e-23
3.6802e+07,1.6982e-23
4.4711e+07,3.3441e-24
5.6275e+07,7.2531e-25
7.6027e+07,1.68e-25
1.1025e+08,4.923e-26
1.6272e+08,2.1936e-26
2.4017e+08,1.3441e-26
3.5448e+08,1.0103e-26
5.2321e+08,8.6679e-27
7.7224e+08,7.8028e-27
1.1398e+09,7.8267e-27
1.6823e+09,7.8507e-27
2.483e+09,7.5957e-27
3.6649e+09,6.9204e-27
5.4093e+09,6.9416e-27
7.984e+09,6.9628e-27
1.1784e+10,6.8829e-27
1.5367e+10,2.2487e-27
1.8341e+10,4.0822e-28
2.3085e+10,9.023e-29
3.1188e+10,2.148e-29
4.5225e+10,6.3058e-30
6.6751e+10,2.8781e-30
9.8523e+10,1.7848e-30
1.4542e+11,1.3497e-30
2.1463e+11,1.158e-30
3.1679e+11,1.0299e-30
4.6757e+11,1.0207e-30
6.9012e+11,1.0239e-30
1.0186e+12,1.027e-30
1.5034e+12,1.0301e-30
2.219e+12,1.0333e-30
3.2752e+12,1.0365e-30
4.8341e+12,1.0396e-30
7.135e+12,1.0428e-30
1.0531e+13,1.046e-30
1.5543e+13,1.0492e-30
2.2942e+13,1.0524e-30
3.3861e+13,1.0556e-30
4.9978e+13,1.0589e-30
7.3767e+13,1.0685e-30
9.7835e+13,1.053e-30
