0.013919,3.863e-09
0.014247,1.6424e-09
0.014695,8.7021e-10
0.014977,4.6643e-10
0.01564,2.2571e-10
0.016132,1.0289e-10
0.016678,4.9705e-11
0.017242,2.4667e-11
0.017826,1.2492e-11
0.018429,6.5426e-12
0.019132,3.539e-12
0.019945,1.9005e-12
0.020619,1.0648e-12
0.021292,5.7293e-13
0.022527,2.6097e-13
0.023752,1.219e-13
0.025318,4.546e-14
0.026835,2.1269e-14
0.028287,1.1435e-14
0.029912,6.1707e-15
0.032841,2.3852e-15
0.035339,1.3883e-15
0.037536,6.7249e-16
0.040793,3.3105e-16
0.044332,1.7061e-16
0.048507,9.0749e-17
0.052876,5.0039e-17
0.058714,2.7524e-17
0.066277,1.5771e-17
0.076772,8.7568e-18
0.089921,4.9061e-18
0.10798,2.7996e-18
0.12967,1.7621e-18
0.15572,1.2083e-18
0.187,8.9396e-19
0.22456,6.9973e-19
0.26967,5.6542e-19
0.32384,4.8219e-19
0.38889,4.2556e-19
0.46701,3.8583e-19
0.56081,3.5674e-19
0.67346,3.3637e-19
0.80874,3.2265e-19
0.9712,3.0723e-19
1.1663,3.0498e-19
1.4005,2.9182e-19
1.6819,2.8968e-19
2.0197,2.8968e-19
2.4254,2.8968e-19
2.9126,2.8968e-19
3.4977,2.8616e-19
4.2002,2.8198e-19
5.0439,2.8198e-19
6.0571,2.8198e-19
7.2738,2.7583e-19
8.7349,2.7449e-19
10.489,2.7449e-19
12.597,2.7449e-19
15.127,2.7449e-19
18.165,2.7449e-19
21.814,2.7449e-19
26.196,2.7449e-19
31.458,2.7449e-19
37.777,2.7449e-19
45.365,2.7449e-19
54.478,2.7449e-19
65.421,2.7449e-19
78.562,2.7449e-19
94.999,2.7572e-19
104.25,2.6571e-19
